family,alignment,condition,task,axis,relative_depth,c_net_rand
gemma,instruct,inst_native_chat_self,self,arousal,0.44,-5.0028552713746065e-05
gemma,instruct,inst_native_chat_self,self,arousal,0.48,-4.6939744370124715e-05
gemma,instruct,inst_native_chat_self,self,arousal,0.52,4.916309843560818e-05
gemma,instruct,inst_native_chat_self,self,arousal,0.56,-7.953086834229506e-05
gemma,instruct,inst_native_chat_self,self,arousal,0.6,0.0001148593772245583
gemma,instruct,inst_native_chat_self,self,arousal,0.64,-5.933984358345068e-05
gemma,instruct,inst_native_chat_self,self,arousal,0.68,9.181978388755674e-05
gemma,instruct,inst_native_chat_self,self,arousal,0.72,1.3096650043357805e-05
gemma,instruct,inst_native_chat_self,self,arousal,0.76,4.732475697871941e-06
gemma,instruct,inst_native_chat_self,self,arousal,0.8,1.6241160474672612e-06
gemma,instruct,inst_native_chat_self,self,arousal,0.84,-5.153519049643851e-05
gemma,instruct,inst_native_chat_self,self,arousal,0.88,-1.233920630824592e-05
gemma,instruct,inst_native_chat_self,self,arousal,0.92,-4.4622246619719696e-05
gemma,instruct,inst_native_chat_self,self,arousal,0.96,-1.760978987717543e-06
gemma,instruct,inst_native_chat_self,self,arousal,1.0,4.440892098500626e-18
gemma,instruct,inst_native_self,self,valence,0.0,-0.0017589525997671026
gemma,instruct,inst_native_self,self,valence,0.04,-0.00020316216211192195
gemma,instruct,inst_native_self,self,valence,0.08,0.0009820158195239825
gemma,instruct,inst_native_self,self,valence,0.12,0.0002654945734618428
gemma,instruct,inst_native_self,self,valence,0.16,0.00023595922655843181
gemma,instruct,inst_native_self,self,valence,0.2,0.0005531540333582834
gemma,instruct,inst_native_self,self,valence,0.24,0.00019897664504145142
gemma,instruct,inst_native_self,self,valence,0.28,0.00047048077762027417
gemma,instruct,inst_native_self,self,valence,0.32,-0.0007985447526947338
gemma,instruct,inst_native_self,self,valence,0.36,-0.0005137133287423845
gemma,instruct,inst_native_self,self,valence,0.4,0.0006038118114709734
gemma,instruct,inst_native_self,self,valence,0.44,0.0005708956746614611
gemma,instruct,inst_native_self,self,valence,0.48,-0.0007885804024900925
gemma,instruct,inst_native_self,self,valence,0.52,0.0002827722952617746
gemma,instruct,inst_native_self,self,valence,0.56,-0.000538959867407792
gemma,instruct,inst_native_self,self,valence,0.6,-0.00021853942929716207
gemma,instruct,inst_native_self,self,valence,0.64,-1.8418934374766492e-05
gemma,instruct,inst_native_self,self,valence,0.68,0.0003647435532243799
gemma,instruct,inst_native_self,self,valence,0.72,-0.00037823829899601244
gemma,instruct,inst_native_self,self,valence,0.76,0.00012965691782304756
gemma,instruct,inst_native_self,self,valence,0.8,0.0005250562667089831
gemma,instruct,inst_native_self,self,valence,0.84,0.0004126336577051122
gemma,instruct,inst_native_self,self,valence,0.88,2.1620629306860372e-05
gemma,instruct,inst_native_self,self,valence,0.92,3.2377626230746694e-05
gemma,instruct,inst_native_self,self,valence,0.96,4.486953894910695e-05
gemma,instruct,inst_native_self,self,valence,1.0,2.6645352591003758e-18
gemma,instruct,inst_native_self,self,arousal,0.0,5.626631504636137e-05
gemma,instruct,inst_native_self,self,arousal,0.04,0.0003644517228383721
gemma,instruct,inst_native_self,self,arousal,0.08,0.0004029129785402024
gemma,instruct,inst_native_self,self,arousal,0.12,-0.000172232548077468
gemma,instruct,inst_native_self,self,arousal,0.16,0.0003698223384879045
gemma,instruct,inst_native_self,self,arousal,0.2,0.00039498365689064573
gemma,instruct,inst_native_self,self,arousal,0.24,0.000281022351577902
gemma,instruct,inst_native_self,self,arousal,0.28,-0.00026981422234495067
gemma,instruct,inst_native_self,self,arousal,0.32,-1.0207894457090028e-05
gemma,instruct,inst_native_self,self,arousal,0.36,9.365699229793023e-06
gemma,instruct,inst_native_self,self,arousal,0.4,3.664656056416771e-05
gemma,instruct,inst_native_self,self,arousal,0.44,-5.0028552713746065e-05
gemma,instruct,inst_native_self,self,arousal,0.48,-4.6939744370124715e-05
gemma,instruct,inst_native_self,self,arousal,0.52,4.916309843560818e-05
gemma,instruct,inst_native_self,self,arousal,0.56,-7.953086834229506e-05
gemma,instruct,inst_native_self,self,arousal,0.6,0.0001148593772245583
gemma,instruct,inst_native_self,self,arousal,0.64,-5.933984358345068e-05
gemma,instruct,inst_native_self,self,arousal,0.68,9.181978388755674e-05
gemma,instruct,inst_native_self,self,arousal,0.72,1.3096650043357805e-05
gemma,instruct,inst_native_self,self,arousal,0.76,4.732475697871941e-06
gemma,instruct,inst_native_self,self,arousal,0.8,1.6241160474672612e-06
gemma,instruct,inst_native_self,self,arousal,0.84,-5.153519049643851e-05
gemma,instruct,inst_native_self,self,arousal,0.88,-1.233920630824592e-05
gemma,instruct,inst_native_self,self,arousal,0.92,-4.4622246619719696e-05
gemma,instruct,inst_native_self,self,arousal,0.96,-1.760978987717543e-06
gemma,instruct,inst_native_self,self,arousal,1.0,4.440892098500626e-18
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.0,-0.0017589525997671026
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.04,-0.00020316216211192195
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.08,0.0009820158195239825
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.12,0.0002654945734618428
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.16,0.00023595922655843181
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.2,0.0005531540333582834
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.24,0.00019897664504145142
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.28,0.00047048077762027417
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.32,-0.0007985447526947338
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.36,-0.0005137133287423845
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.4,0.0006038118114709734
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.44,0.0005708956746614611
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.48,-0.0007885804024900925
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.52,0.0002827722952617746
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.56,-0.000538959867407792
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.6,-0.00021853942929716207
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.64,-1.8418934374766492e-05
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.68,0.0003647435532243799
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.72,-0.00037823829899601244
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.76,0.00012965691782304756
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.8,0.0005250562667089831
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.84,0.0004126336577051122
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.88,2.1620629306860372e-05
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.92,3.2377626230746694e-05
gemma,instruct,deprecated_inst_self_native_alias,self,valence,0.96,4.486953894910695e-05
gemma,instruct,deprecated_inst_self_native_alias,self,valence,1.0,2.6645352591003758e-18
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.0,5.626631504636137e-05
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.04,0.0003644517228383721
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.08,0.0004029129785402024
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.12,-0.000172232548077468
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.16,0.0003698223384879045
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.2,0.00039498365689064573
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.24,0.000281022351577902
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.28,-0.00026981422234495067
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.32,-1.0207894457090028e-05
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.36,9.365699229793023e-06
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.4,3.664656056416771e-05
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.44,-5.0028552713746065e-05
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.48,-4.6939744370124715e-05
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.52,4.916309843560818e-05
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.56,-7.953086834229506e-05
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.6,0.0001148593772245583
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.64,-5.933984358345068e-05
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.68,9.181978388755674e-05
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.72,1.3096650043357805e-05
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.76,4.732475697871941e-06
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.8,1.6241160474672612e-06
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.84,-5.153519049643851e-05
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.88,-1.233920630824592e-05
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.92,-4.4622246619719696e-05
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,0.96,-1.760978987717543e-06
gemma,instruct,deprecated_inst_self_native_alias,self,arousal,1.0,4.440892098500626e-18
qwen,base,base_plain_reader,reader,valence,0.0,-6.818669103143549e-06
qwen,base,base_plain_reader,reader,valence,0.037037037037037035,-0.00018713803480386915
qwen,base,base_plain_reader,reader,valence,0.07407407407407407,-0.00015441549625004125
qwen,base,base_plain_reader,reader,valence,0.1111111111111111,0.00015203089879890807
qwen,base,base_plain_reader,reader,valence,0.14814814814814814,0.00017032980230204496
qwen,base,base_plain_reader,reader,valence,0.18518518518518517,0.0001821224686454652
qwen,base,base_plain_reader,reader,valence,0.2222222222222222,6.502150277926599e-05
qwen,base,base_plain_reader,reader,valence,0.25925925925925924,-2.4798063228015365e-06
qwen,base,base_plain_reader,reader,valence,0.2962962962962963,-5.846456197802574e-05
qwen,base,base_plain_reader,reader,valence,0.3333333333333333,0.0002528916638835286
qwen,base,base_plain_reader,reader,valence,0.37037037037037035,-0.0002563084778862441
qwen,base,base_plain_reader,reader,valence,0.4074074074074074,-6.717478729220793e-06
qwen,base,base_plain_reader,reader,valence,0.4444444444444444,0.0002600666914012626
qwen,base,base_plain_reader,reader,valence,0.48148148148148145,-7.735751510738442e-05
qwen,base,base_plain_reader,reader,valence,0.5185185185185185,0.00015430589185911448
qwen,base,base_plain_reader,reader,valence,0.5555555555555556,2.1306924999312747e-05
qwen,base,base_plain_reader,reader,valence,0.5925925925925926,6.196159920800071e-05
qwen,base,base_plain_reader,reader,valence,0.6296296296296297,-0.0001942093592535139
qwen,base,base_plain_reader,reader,valence,0.6666666666666666,-0.00013920897410131606
qwen,base,base_plain_reader,reader,valence,0.7037037037037037,0.00015800647707561133
qwen,base,base_plain_reader,reader,valence,0.7407407407407407,0.00010021866653361844
qwen,base,base_plain_reader,reader,valence,0.7777777777777778,0.00027575326237831634
qwen,base,base_plain_reader,reader,valence,0.8148148148148148,-0.00032485602194342445
qwen,base,base_plain_reader,reader,valence,0.8518518518518519,-1.1046777770590488e-05
qwen,base,base_plain_reader,reader,valence,0.8888888888888888,4.666537791294534e-05
qwen,base,base_plain_reader,reader,valence,0.9259259259259259,9.236890484827054e-05
qwen,base,base_plain_reader,reader,valence,0.9629629629629629,-0.00012288197079898122
qwen,base,base_plain_reader,reader,valence,1.0,-2.042810365310288e-17
qwen,base,base_plain_reader,reader,arousal,0.0,-3.3553194771357654e-05
qwen,base,base_plain_reader,reader,arousal,0.037037037037037035,6.2872616660961e-05
qwen,base,base_plain_reader,reader,arousal,0.07407407407407407,6.324586602650228e-06
qwen,base,base_plain_reader,reader,arousal,0.1111111111111111,5.3481087681488404e-05
qwen,base,base_plain_reader,reader,arousal,0.14814814814814814,2.3837657661298195e-05
qwen,base,base_plain_reader,reader,arousal,0.18518518518518517,-2.583493133422632e-05
qwen,base,base_plain_reader,reader,arousal,0.2222222222222222,-5.718337187898203e-05
qwen,base,base_plain_reader,reader,arousal,0.25925925925925924,1.4324744780325637e-05
qwen,base,base_plain_reader,reader,arousal,0.2962962962962963,-2.297562927700092e-05
qwen,base,base_plain_reader,reader,arousal,0.3333333333333333,4.549596780630072e-05
qwen,base,base_plain_reader,reader,arousal,0.37037037037037035,-4.742028362351292e-05
qwen,base,base_plain_reader,reader,arousal,0.4074074074074074,-6.586147517150299e-05
qwen,base,base_plain_reader,reader,arousal,0.4444444444444444,5.2403707604957714e-05
qwen,base,base_plain_reader,reader,arousal,0.48148148148148145,-1.892698192374631e-05
qwen,base,base_plain_reader,reader,arousal,0.5185185185185185,-1.8861771324238497e-05
qwen,base,base_plain_reader,reader,arousal,0.5555555555555556,2.6530997688310797e-05
qwen,base,base_plain_reader,reader,arousal,0.5925925925925926,2.2398408165027918e-05
qwen,base,base_plain_reader,reader,arousal,0.6296296296296297,-5.3291038198209686e-05
qwen,base,base_plain_reader,reader,arousal,0.6666666666666666,4.393754134924599e-05
qwen,base,base_plain_reader,reader,arousal,0.7037037037037037,-1.2537166313016712e-05
qwen,base,base_plain_reader,reader,arousal,0.7407407407407407,3.644841143793265e-05
qwen,base,base_plain_reader,reader,arousal,0.7777777777777778,-9.226158101219184e-06
qwen,base,base_plain_reader,reader,arousal,0.8148148148148148,1.0249816828970637e-05
qwen,base,base_plain_reader,reader,arousal,0.8518518518518519,-6.134052068873075e-06
qwen,base,base_plain_reader,reader,arousal,0.8888888888888888,-9.259206689155697e-06
qwen,base,base_plain_reader,reader,arousal,0.9259259259259259,2.6696429680914235e-05
qwen,base,base_plain_reader,reader,arousal,0.9629629629629629,6.546630465177117e-06
qwen,base,base_plain_reader,reader,arousal,1.0,-1.2434497875801754e-17
qwen,base,base_reader,reader,valence,0.0,-6.818669103143549e-06
qwen,base,base_reader,reader,valence,0.037037037037037035,-0.00018713803480386915
qwen,base,base_reader,reader,valence,0.07407407407407407,-0.00015441549625004125
qwen,base,base_reader,reader,valence,0.1111111111111111,0.00015203089879890807
qwen,base,base_reader,reader,valence,0.14814814814814814,0.00017032980230204496
qwen,base,base_reader,reader,valence,0.18518518518518517,0.0001821224686454652
qwen,base,base_reader,reader,valence,0.2222222222222222,6.502150277926599e-05
qwen,base,base_reader,reader,valence,0.25925925925925924,-2.4798063228015365e-06
qwen,base,base_reader,reader,valence,0.2962962962962963,-5.846456197802574e-05
qwen,base,base_reader,reader,valence,0.3333333333333333,0.0002528916638835286
qwen,base,base_reader,reader,valence,0.37037037037037035,-0.0002563084778862441
qwen,base,base_reader,reader,valence,0.4074074074074074,-6.717478729220793e-06
qwen,base,base_reader,reader,valence,0.4444444444444444,0.0002600666914012626
qwen,base,base_reader,reader,valence,0.48148148148148145,-7.735751510738442e-05
qwen,base,base_reader,reader,valence,0.5185185185185185,0.00015430589185911448
qwen,base,base_reader,reader,valence,0.5555555555555556,2.1306924999312747e-05
qwen,base,base_reader,reader,valence,0.5925925925925926,6.196159920800071e-05
qwen,base,base_reader,reader,valence,0.6296296296296297,-0.0001942093592535139
qwen,base,base_reader,reader,valence,0.6666666666666666,-0.00013920897410131606
qwen,base,base_reader,reader,valence,0.7037037037037037,0.00015800647707561133
qwen,base,base_reader,reader,valence,0.7407407407407407,0.00010021866653361844
qwen,base,base_reader,reader,valence,0.7777777777777778,0.00027575326237831634
qwen,base,base_reader,reader,valence,0.8148148148148148,-0.00032485602194342445
qwen,base,base_reader,reader,valence,0.8518518518518519,-1.1046777770590488e-05
qwen,base,base_reader,reader,valence,0.8888888888888888,4.666537791294534e-05
qwen,base,base_reader,reader,valence,0.9259259259259259,9.236890484827054e-05
qwen,base,base_reader,reader,valence,0.9629629629629629,-0.00012288197079898122
qwen,base,base_reader,reader,valence,1.0,-2.042810365310288e-17
qwen,base,base_reader,reader,arousal,0.0,-3.3553194771357654e-05
qwen,base,base_reader,reader,arousal,0.037037037037037035,6.2872616660961e-05
qwen,base,base_reader,reader,arousal,0.07407407407407407,6.324586602650228e-06
qwen,base,base_reader,reader,arousal,0.1111111111111111,5.3481087681488404e-05
qwen,base,base_reader,reader,arousal,0.14814814814814814,2.3837657661298195e-05
qwen,base,base_reader,reader,arousal,0.18518518518518517,-2.583493133422632e-05
qwen,base,base_reader,reader,arousal,0.2222222222222222,-5.718337187898203e-05
qwen,base,base_reader,reader,arousal,0.25925925925925924,1.4324744780325637e-05
qwen,base,base_reader,reader,arousal,0.2962962962962963,-2.297562927700092e-05
qwen,base,base_reader,reader,arousal,0.3333333333333333,4.549596780630072e-05
qwen,base,base_reader,reader,arousal,0.37037037037037035,-4.742028362351292e-05
qwen,base,base_reader,reader,arousal,0.4074074074074074,-6.586147517150299e-05
qwen,base,base_reader,reader,arousal,0.4444444444444444,5.2403707604957714e-05
qwen,base,base_reader,reader,arousal,0.48148148148148145,-1.892698192374631e-05
qwen,base,base_reader,reader,arousal,0.5185185185185185,-1.8861771324238497e-05
qwen,base,base_reader,reader,arousal,0.5555555555555556,2.6530997688310797e-05
qwen,base,base_reader,reader,arousal,0.5925925925925926,2.2398408165027918e-05
qwen,base,base_reader,reader,arousal,0.6296296296296297,-5.3291038198209686e-05
qwen,base,base_reader,reader,arousal,0.6666666666666666,4.393754134924599e-05
qwen,base,base_reader,reader,arousal,0.7037037037037037,-1.2537166313016712e-05
qwen,base,base_reader,reader,arousal,0.7407407407407407,3.644841143793265e-05
qwen,base,base_reader,reader,arousal,0.7777777777777778,-9.226158101219184e-06
qwen,base,base_reader,reader,arousal,0.8148148148148148,1.0249816828970637e-05
qwen,base,base_reader,reader,arousal,0.8518518518518519,-6.134052068873075e-06
qwen,base,base_reader,reader,arousal,0.8888888888888888,-9.259206689155697e-06
qwen,base,base_reader,reader,arousal,0.9259259259259259,2.6696429680914235e-05
qwen,base,base_reader,reader,arousal,0.9629629629629629,6.546630465177117e-06
qwen,base,base_reader,reader,arousal,1.0,-1.2434497875801754e-17
qwen,base,base_plain_self,self,valence,0.0,-0.00016375870014229398
qwen,base,base_plain_self,self,valence,0.037037037037037035,-0.00017228354461920148
qwen,base,base_plain_self,self,valence,0.07407407407407407,-7.742866558440831e-05
qwen,base,base_plain_self,self,valence,0.1111111111111111,0.00019208985694901327
qwen,base,base_plain_self,self,valence,0.14814814814814814,5.989742657530339e-05
qwen,base,base_plain_self,self,valence,0.18518518518518517,-1.533339926188315e-05
qwen,base,base_plain_self,self,valence,0.2222222222222222,-9.923844901995871e-05
qwen,base,base_plain_self,self,valence,0.25925925925925924,-0.00027831628839188304
qwen,base,base_plain_self,self,valence,0.2962962962962963,7.276603371660873e-05
qwen,base,base_plain_self,self,valence,0.3333333333333333,-7.352487695854304e-05
qwen,base,base_plain_self,self,valence,0.37037037037037035,-3.34639636476286e-06
qwen,base,base_plain_self,self,valence,0.4074074074074074,6.240926275005699e-05
qwen,base,base_plain_self,self,valence,0.4444444444444444,0.00012733333584364105
qwen,base,base_plain_self,self,valence,0.48148148148148145,-0.0001942486642889918
qwen,base,base_plain_self,self,valence,0.5185185185185185,-0.00012462556384721602
qwen,base,base_plain_self,self,valence,0.5555555555555556,-4.378179428540285e-05
qwen,base,base_plain_self,self,valence,0.5925925925925926,0.0002070243129652818
qwen,base,base_plain_self,self,valence,0.6296296296296297,0.00012511420437739406
qwen,base,base_plain_self,self,valence,0.6666666666666666,0.0001367203444920566
qwen,base,base_plain_self,self,valence,0.7037037037037037,-4.372575400756417e-06
qwen,base,base_plain_self,self,valence,0.7407407407407407,9.678158556492633e-05
qwen,base,base_plain_self,self,valence,0.7777777777777778,-1.718735383176906e-05
qwen,base,base_plain_self,self,valence,0.8148148148148148,5.689534365621007e-05
qwen,base,base_plain_self,self,valence,0.8518518518518519,3.7316835802267965e-05
qwen,base,base_plain_self,self,valence,0.8888888888888888,9.741849766458888e-05
qwen,base,base_plain_self,self,valence,0.9259259259259259,-0.00012009241619062739
qwen,base,base_plain_self,self,valence,0.9629629629629629,-1.5350180655928192e-05
qwen,base,base_plain_self,self,valence,1.0,2.842170943040401e-17
qwen,base,base_plain_self,self,arousal,0.0,-6.898261712477005e-05
qwen,base,base_plain_self,self,arousal,0.037037037037037035,2.7283124700418604e-05
qwen,base,base_plain_self,self,arousal,0.07407407407407407,3.3476843085069594e-05
qwen,base,base_plain_self,self,arousal,0.1111111111111111,-1.9295967406480763e-05
qwen,base,base_plain_self,self,arousal,0.14814814814814814,-4.333724854199872e-05
qwen,base,base_plain_self,self,arousal,0.18518518518518517,-4.809320927931182e-06
qwen,base,base_plain_self,self,arousal,0.2222222222222222,2.050756106223517e-06
qwen,base,base_plain_self,self,arousal,0.25925925925925924,-1.8464789721908125e-05
qwen,base,base_plain_self,self,arousal,0.2962962962962963,3.5025134970736896e-05
qwen,base,base_plain_self,self,arousal,0.3333333333333333,-2.8346950197034813e-05
qwen,base,base_plain_self,self,arousal,0.37037037037037035,2.0384105838439304e-05
qwen,base,base_plain_self,self,arousal,0.4074074074074074,-5.179489970929296e-05
qwen,base,base_plain_self,self,arousal,0.4444444444444444,7.493925545910329e-06
qwen,base,base_plain_self,self,arousal,0.48148148148148145,1.136648801483009e-05
qwen,base,base_plain_self,self,arousal,0.5185185185185185,-3.383893519631798e-05
qwen,base,base_plain_self,self,arousal,0.5555555555555556,-1.67020927748478e-05
qwen,base,base_plain_self,self,arousal,0.5925925925925926,3.296566817295687e-05
qwen,base,base_plain_self,self,arousal,0.6296296296296297,-2.3607653054343204e-05
qwen,base,base_plain_self,self,arousal,0.6666666666666666,1.1106697123554277e-05
qwen,base,base_plain_self,self,arousal,0.7037037037037037,1.3845169169325545e-05
qwen,base,base_plain_self,self,arousal,0.7407407407407407,-8.574018475155931e-06
qwen,base,base_plain_self,self,arousal,0.7777777777777778,3.215961676941781e-05
qwen,base,base_plain_self,self,arousal,0.8148148148148148,1.3196123547976058e-05
qwen,base,base_plain_self,self,arousal,0.8518518518518519,1.914873372342463e-05
qwen,base,base_plain_self,self,arousal,0.8888888888888888,1.1358753202230787e-06
qwen,base,base_plain_self,self,arousal,0.9259259259259259,1.68573463017756e-05
qwen,base,base_plain_self,self,arousal,0.9629629629629629,1.3004165877914532e-06
qwen,base,base_plain_self,self,arousal,1.0,-2.398081733190338e-17
qwen,base,base_self,self,valence,0.0,-0.00016375870014229398
qwen,base,base_self,self,valence,0.037037037037037035,-0.00017228354461920148
qwen,base,base_self,self,valence,0.07407407407407407,-7.742866558440831e-05
qwen,base,base_self,self,valence,0.1111111111111111,0.00019208985694901327
qwen,base,base_self,self,valence,0.14814814814814814,5.989742657530339e-05
qwen,base,base_self,self,valence,0.18518518518518517,-1.533339926188315e-05
qwen,base,base_self,self,valence,0.2222222222222222,-9.923844901995871e-05
qwen,base,base_self,self,valence,0.25925925925925924,-0.00027831628839188304
qwen,base,base_self,self,valence,0.2962962962962963,7.276603371660873e-05
qwen,base,base_self,self,valence,0.3333333333333333,-7.352487695854304e-05
qwen,base,base_self,self,valence,0.37037037037037035,-3.34639636476286e-06
qwen,base,base_self,self,valence,0.4074074074074074,6.240926275005699e-05
qwen,base,base_self,self,valence,0.4444444444444444,0.00012733333584364105
qwen,base,base_self,self,valence,0.48148148148148145,-0.0001942486642889918
qwen,base,base_self,self,valence,0.5185185185185185,-0.00012462556384721602
qwen,base,base_self,self,valence,0.5555555555555556,-4.378179428540285e-05
qwen,base,base_self,self,valence,0.5925925925925926,0.0002070243129652818
qwen,base,base_self,self,valence,0.6296296296296297,0.00012511420437739406
qwen,base,base_self,self,valence,0.6666666666666666,0.0001367203444920566
qwen,base,base_self,self,valence,0.7037037037037037,-4.372575400756417e-06
qwen,base,base_self,self,valence,0.7407407407407407,9.678158556492633e-05
qwen,base,base_self,self,valence,0.7777777777777778,-1.718735383176906e-05
qwen,base,base_self,self,valence,0.8148148148148148,5.689534365621007e-05
qwen,base,base_self,self,valence,0.8518518518518519,3.7316835802267965e-05
qwen,base,base_self,self,valence,0.8888888888888888,9.741849766458888e-05
qwen,base,base_self,self,valence,0.9259259259259259,-0.00012009241619062739
qwen,base,base_self,self,valence,0.9629629629629629,-1.5350180655928192e-05
qwen,base,base_self,self,valence,1.0,2.842170943040401e-17
qwen,base,base_self,self,arousal,0.0,-6.898261712477005e-05
qwen,base,base_self,self,arousal,0.037037037037037035,2.7283124700418604e-05
qwen,base,base_self,self,arousal,0.07407407407407407,3.3476843085069594e-05
qwen,base,base_self,self,arousal,0.1111111111111111,-1.9295967406480763e-05
qwen,base,base_self,self,arousal,0.14814814814814814,-4.333724854199872e-05
qwen,base,base_self,self,arousal,0.18518518518518517,-4.809320927931182e-06
qwen,base,base_self,self,arousal,0.2222222222222222,2.050756106223517e-06
qwen,base,base_self,self,arousal,0.25925925925925924,-1.8464789721908125e-05
qwen,base,base_self,self,arousal,0.2962962962962963,3.5025134970736896e-05
qwen,base,base_self,self,arousal,0.3333333333333333,-2.8346950197034813e-05
qwen,base,base_self,self,arousal,0.37037037037037035,2.0384105838439304e-05
qwen,base,base_self,self,arousal,0.4074074074074074,-5.179489970929296e-05
qwen,base,base_self,self,arousal,0.4444444444444444,7.493925545910329e-06
qwen,base,base_self,self,arousal,0.48148148148148145,1.136648801483009e-05
qwen,base,base_self,self,arousal,0.5185185185185185,-3.383893519631798e-05
qwen,base,base_self,self,arousal,0.5555555555555556,-1.67020927748478e-05
qwen,base,base_self,self,arousal,0.5925925925925926,3.296566817295687e-05
qwen,base,base_self,self,arousal,0.6296296296296297,-2.3607653054343204e-05
qwen,base,base_self,self,arousal,0.6666666666666666,1.1106697123554277e-05
qwen,base,base_self,self,arousal,0.7037037037037037,1.3845169169325545e-05
qwen,base,base_self,self,arousal,0.7407407407407407,-8.574018475155931e-06
qwen,base,base_self,self,arousal,0.7777777777777778,3.215961676941781e-05
qwen,base,base_self,self,arousal,0.8148148148148148,1.3196123547976058e-05
qwen,base,base_self,self,arousal,0.8518518518518519,1.914873372342463e-05
qwen,base,base_self,self,arousal,0.8888888888888888,1.1358753202230787e-06
qwen,base,base_self,self,arousal,0.9259259259259259,1.68573463017756e-05
qwen,base,base_self,self,arousal,0.9629629629629629,1.3004165877914532e-06
qwen,base,base_self,self,arousal,1.0,-2.398081733190338e-17
qwen,instruct,inst_matched_plain_reader,reader,valence,0.0,6.218157078599873e-05
qwen,instruct,inst_matched_plain_reader,reader,valence,0.037037037037037035,1.8039992804742332e-05
qwen,instruct,inst_matched_plain_reader,reader,valence,0.07407407407407407,-0.00020426274840704473
qwen,instruct,inst_matched_plain_reader,reader,valence,0.1111111111111111,0.00042884679214062873
qwen,instruct,inst_matched_plain_reader,reader,valence,0.14814814814814814,-0.00017706446825528134
qwen,instruct,inst_matched_plain_reader,reader,valence,0.18518518518518517,6.509105234138168e-06
qwen,instruct,inst_matched_plain_reader,reader,valence,0.2222222222222222,-0.00015741293398492573
qwen,instruct,inst_matched_plain_reader,reader,valence,0.25925925925925924,-0.0002452944727146731
qwen,instruct,inst_matched_plain_reader,reader,valence,0.2962962962962963,0.00012456176236445504
qwen,instruct,inst_matched_plain_reader,reader,valence,0.3333333333333333,-0.0004228764233028022
qwen,instruct,inst_matched_plain_reader,reader,valence,0.37037037037037035,0.00028069452509870096
qwen,instruct,inst_matched_plain_reader,reader,valence,0.4074074074074074,-0.0004334494083429874
qwen,instruct,inst_matched_plain_reader,reader,valence,0.4444444444444444,8.087337566298203e-06
qwen,instruct,inst_matched_plain_reader,reader,valence,0.48148148148148145,8.925426063441488e-05
qwen,instruct,inst_matched_plain_reader,reader,valence,0.5185185185185185,-6.619058425396762e-05
