layer,relative_depth,pair_id,eval_split,shift_V_self,shift_A_self,magnitude_self,shift_V_reader,shift_A_reader,magnitude_reader,pairwise_cos
4,0.26666666666666666,P_terror-d5-v3,discovery,-0.08024606794581057,-0.06326661880523599,0.10218657678878712,-0.17636720505022652,-0.09110039187093211,0.19850610171041605,0.9818448749867688
4,0.26666666666666666,P_terror-d5-v4,discovery,-0.06612874473448294,-0.023344694081756323,0.07012835105668173,-0.1019998246549525,-0.03826138320194561,0.10893988100859658,0.9998097370630856
4,0.26666666666666666,P_terror-d6-v1,discovery,-0.14152773214748482,-0.07240497733025286,0.15897351889231312,-0.18030499314046855,-0.09153691108416462,0.20221003101284238,0.9999951645843224
4,0.26666666666666666,P_terror-d6-v2,confirmation,0.0367498643140598,0.01754326112087945,0.04072245741427163,0.18807446412471673,0.08741088371614092,0.20739495328439425,0.9999468177528312
4,0.26666666666666666,P_terror-d6-v3,discovery,-0.0018459653400313414,0.016308594643768437,0.01641273430270988,0.08414444489566009,0.05918309558145607,0.10287335130830794,0.47965503841271817
4,0.26666666666666666,P_terror-d6-v4,discovery,0.03993841840817858,0.01714415587135054,0.04346262009460429,-0.04409397616575639,-0.020885291749829893,0.0487901029470302,-0.9993202965672929
4,0.26666666666666666,P_ecstasy-d4-v1,confirmation,0.042697200816618874,-0.0041068941686353,0.04289425995733054,0.05757686130370043,0.010354413889467118,0.058500502942965764,0.9627433466136949
4,0.26666666666666666,P_ecstasy-d4-v2,discovery,0.03536778833576548,0.008781291389604817,0.03644161810667381,0.24014217078504396,0.0965805951983949,0.258835997415795,0.9903521129876539
4,0.26666666666666666,P_ecstasy-d4-v3,confirmation,0.012641070722407832,0.010753667609521678,0.016596325980920965,-0.014728333887992662,-0.008904826658964637,0.017211035905557816,-0.9870518606179014
4,0.26666666666666666,P_ecstasy-d4-v4,discovery,0.020096394743067236,0.008751056520211797,0.021919080087657007,0.2641272567380435,0.10658561247894482,0.284822226203427,0.9996317733660519
